DAQ: Crosshead, … - (Timed)   
Test: Fu_MTS EM Tension (Simplified)
Test Run: Test Run 57
Date: 7/1/2025 5:57:03 PM


Crosshead 	Load 	Time 
mm	N	sec
0.0941621474339627	38.2968330383301	0.122000001370907
0.18028388149105	74.0527038574219	0.222000002861023
0.266286515397951	108.879898071289	0.321999996900558
0.351276627043262	142.477828979492	0.421999990940094
0.436445436207578	175.225173950195	0.522000014781952
0.521256879437715	206.77490234375	0.621999979019165
0.606127898208797	237.688659667969	0.722000002861023
0.690879765897989	266.816772460938	0.822000026702881
0.775274296756834	295.422943115234	0.921999990940094
0.859907071571797	323.359588623047	1.02199995517731
0.944778090342879	349.029174804688	1.12199997901917
1.02970865555108	373.399139404297	1.22200000286102
1.11422233749181	394.785736083984	1.32200002670288
1.19885511230677	412.906799316406	1.42200005054474
1.28295179456472	423.16650390625	1.52199995517731
1.36859714984894	420.041778564453	1.62199997901917
1.45340850576758	411.257171630859	1.72200000286102
1.53792218770832	404.481994628906	1.82200002670288
1.62118510343134	398.793090820313	1.92200005054474
1.70730683021247	395.896697998047	2.0220000743866
1.79229700006545	392.381042480469	2.12199997901917
1.87669147271663	389.508361816406	2.22199988365173
1.96096696890891	386.992401123047	2.32200002670288
2.04393197782338	384.251495361328	2.42199993133545
2.13058991357684	383.580108642578	2.5220000743866
2.21546087414026	381.352569580078	2.62199997901917
2.30009364895523	379.113922119141	2.72199988365173
2.38454760983586	376.810668945313	2.82200002670288
2.46840622276068	373.036773681641	2.92199993133545
2.55428976379335	359.203125	3.0220000743866
2.63898214325309	324.943664550781	3.12199997901917
2.67888628877699	4.0764422416687	3.16899991035461
