DAQ: Crosshead, … - (Timed)   
Test: Fu_MTS EM Tension (Simplified)
Test Run: Test Run 59
Date: 7/1/2025 6:03:11 PM


Crosshead 	Load 	Time 
mm	N	sec
0.0871342344908044	34.7666320800781	0.114000000059605
0.173375083249994	71.7473678588867	0.214000001549721
0.259079912211746	107.353050231934	0.314000010490417
0.344665633747354	142.466232299805	0.414000004529953
0.42971529182978	175.813369750977	0.513999998569489
0.514348095748574	208.661331176758	0.614000022411346
0.599219056311995	240.569213867188	0.71399998664856
0.684030528645962	271.598937988281	0.814000010490417
0.768782396335155	301.493103027344	0.913999974727631
0.853534322232008	330.160522460938	1.01400005817413
0.937571516260505	357.060699462891	1.1139999628067
1.02285936009139	383.443817138672	1.21399998664856
1.1076113441959	406.688720703125	1.31400001049042
1.19242270011455	426.494567871094	1.41400003433228
1.27604301087558	438.930694580078	1.51400005817413
1.36127136647701	442.805358886719	1.6139999628067
1.44661881495267	439.440155029297	1.71399998664856
1.53154938016087	432.245819091797	1.81400001049042
1.6158843645826	426.422973632813	1.91400003433228
1.6993855824694	421.119659423828	2.01399993896484
1.78461393807083	416.784301757813	2.11400008201599
1.87002099119127	411.682800292969	2.21399998664856
1.95441558025777	406.196197509766	2.31399989128113
2.03898875042796	399.314758300781	2.41400003433228
2.12326413020492	381.188201904297	2.51399993896484
2.16566980816424	10.910135269165	2.56399989128113
