DAQ: Crosshead, … - (Timed)   
Test: Fu_MTS EM Tension (Simplified)
Test Run: Test Run 67
Date: 7/25/2025 6:25:38 PM


Crosshead 	Load 	Time 
mm	N	sec
0.0871937882038765	34.3544387817383	0.114000000059605
0.173375083249994	67.4337463378906	0.214000001549721
0.258841668255627	99.2184829711914	0.314000010490417
0.344546511769295	130.703155517578	0.414000004529953
0.429060164606199	160.252960205078	0.513999998569489
0.514407642185688	188.862182617188	0.614000022411346
0.599457300268114	216.508529663086	0.71399998664856
0.683911435771734	243.103775024414	0.814000010490417
0.768901547417045	268.348571777344	0.913999974727631
0.852760043926537	291.645385742188	1.01400005817413
0.93840534100309	314.515686035156	1.1139999628067
1.02285936009139	334.715484619141	1.21399998664856
1.10755173955113	352.794891357422	1.31400001049042
1.19248230475932	367.248870849609	1.41400003433228
1.27669819630682	373.822143554688	1.51400005817413
1.36198604013771	375.169830322266	1.6139999628067
1.44620193168521	370.636688232422	1.71399998664856
1.53119210153818	365.771362304688	1.81400001049042
1.61511008627713	359.826171875	1.91400003433228
1.70051713939756	354.468566894531	2.01399993896484
1.78550730925053	347.324523925781	2.11400008201599
1.86912762001157	335.833465576172	2.21399998664856
1.94184866268188	2.61226010322571	2.29900002479553
