DAQ: Crosshead, … - (Timed)   
Test: Fu_MTS EM Tension (Simplified)
Test Run: Test Run 22
Date: 8/2/2024 4:58:36 PM


Crosshead 	Load 	Time 
mm	N	sec
0.0869555587996729	46.6733055114746	0.112999998033047
0.173315522260964	101.002571105957	0.212999999523163
0.259318156167865	153.232315063477	0.312999993562698
0.344248721376061	201.140075683594	0.412999987602234
0.429417501436546	246.243347167969	0.513000011444092
0.514348095748574	289.177734375	0.612999975681305
0.599338207393885	329.025024414063	0.712999999523163
0.682898913510144	364.516510009766	0.813000023365021
0.768901547417045	399.878143310547	0.912999987602234
0.85317698540166	431.094818115234	1.01300001144409
0.9382861899212	460.187072753906	1.11300003528595
1.02315715048462	484.777313232422	1.21300005912781
1.10636057797819	502.328826904297	1.31299996376038
1.19266100227833	511.054321289063	1.41299998760223
1.27675768453628	506.981384277344	1.51300001144409
1.36198604013771	496.912078857422	1.61300003528595
1.44596374593675	484.753967285156	1.71300005912781
1.53071561362594	473.824096679688	1.81299996376038
1.6160630621016	456.633148193359	1.91299998760223
1.70004065148532	435.821746826172	2.01300001144409
1.78514991421252	413.112518310547	2.11299991607666
1.86900841072202	364.549255371094	2.21300005912781
1.95465376600623	253.925765991211	2.31299996376038
2.03952472656965	189.618438720703	2.41300010681152
2.12374050170183	155.305053710938	2.51300001144409
2.20884988084435	133.374664306641	2.61299991607666
2.29258928447962	109.304122924805	2.71300005912781
2.3776984307915	96.5570373535156	2.81299996376038
2.46262899599969	85.3401031494141	2.91300010681152
2.54732137545943	63.6558036804199	3.01300001144409
2.6319541502744	53.6897239685059	3.11299991607666
2.71539576351643	52.7956657409668	3.21300005912781
2.79937335290015	52.9934158325195	3.31299996376038
2.88597168400884	52.982479095459	3.41300010681152
2.97120003961027	53.2217483520508	3.51300001144409
3.05517762899399	52.8390274047852	3.61299991607666
3.13921482302248	52.6892356872559	3.71300005912781
3.22337099350989	52.7386817932129	3.81299996376038
3.30943311564624	52.1156845092773	3.91300010681152
3.39454249478877	51.6593055725098	4.01300001144409
3.44683486036956	51.2300987243652	4.07499980926514
