DAQ: Crosshead, … - (Timed)   
Test: Fu_MTS EM Tension (Simplified)
Test Run: Test Run 09
Date: 7/10/2024 3:53:54 PM


Crosshead 	Load 	Time 
mm	N	sec
0.0862408560351469	42.280517578125	0.112999998033047
0.172481712070294	102.726852416992	0.212999999523163
0.258067419053987	159.710205078125	0.312999993562698
0.343117106240243	214.458786010742	0.412999987602234
0.42882192065008	267.560760498047	0.513000011444092
0.513752514962107	317.255767822266	0.612999975681305
0.598504382651299	364.775024414063	0.712999999523163
0.683018064592034	409.207977294922	0.813000023365021
0.766638317145407	450.364044189453	0.912999987602234
0.852998287882656	490.9169921875	1.01300001144409
0.937690609134734	523.848571777344	1.11300003528595
1.02238298859447	547.602111816406	1.21300005912781
1.1058246018365	546.111083984375	1.31299996376038
1.19063595775515	528.921325683594	1.41299998760223
1.2765791034326	514.321960449219	1.51300001144409
1.36133097112179	503.5693359375	1.61300003528595
1.44566595554352	495.403778076172	1.71300005912781
1.52922666165978	488.646453857422	1.81299996376038
1.61445501726121	483.045562744141	1.91299998760223
1.69992155861109	476.922973632813	2.01300001144409
1.78443524055183	468.469696044922	2.11299991607666
1.86894892249256	456.536529541016	2.21300005912781
1.95262872148305	436.474182128906	2.31299996376038
2.0378571934998	410.626098632813	2.41300010681152
2.12326413020492	385.789764404297	2.51300001144409
2.2078373003751	357.978668212891	2.61299991607666
2.29199370369315	323.982971191406	2.71300005912781
2.37620947882533	293.781768798828	2.81299996376038
2.46185483410954	255.91096496582	2.91300010681152
2.54660658538342	157.723907470703	3.01300001144409
2.63129896484315	112.555709838867	3.11299991607666
2.71497876383364	98.5081481933594	3.21300005912781
2.79984972439706	92.0848388671875	3.31299996376038
2.88460170850158	85.1983489990234	3.41300010681152
2.96953227370977	78.9090194702148	3.51300001144409
3.05487983860075	73.2426834106445	3.61299991607666
3.13838082365692	64.1652069091797	3.71300005912781
3.21086379699409	52.7475662231445	3.79900002479553
