DAQ: Crosshead, … - (Timed)   
Test: Fu_MTS EM Tension (Simplified)
Test Run: Test Run 23
Date: 8/2/2024 5:02:59 PM


Crosshead 	Load 	Time 
mm	N	sec
0.0903503969311714	50.0524139404297	0.116999998688698
0.17665080667939	103.063949584961	0.216999992728233
0.262653426034376	154.468170166016	0.31700000166893
0.347822235198691	201.751571655273	0.416999995708466
0.432752800406888	246.235397338867	0.517000019550323
0.517683336511254	288.043914794922	0.616999983787537
0.602733052801341	326.860565185547	0.717000007629395
0.687484920490533	362.312561035156	0.816999971866608
0.772236846387386	395.888153076172	0.916999995708466
0.856690923683345	426.387969970703	1.01699995994568
0.940906757023185	453.906372070313	1.11699998378754
1.0267902398482	479.009857177734	1.21700000762939
1.11106573604047	497.357635498047	1.31700003147125
1.19557930156589	509.457489013672	1.41700005531311
1.27937830984592	514.373352050781	1.51699995994568
1.3652618508786	511.044342041016	1.61699998378754
1.45025190431625	501.078430175781	1.71700000762939
1.53464649338275	490.172088623047	1.81700003147125
1.61886238493025	475.398071289063	1.91700005531311
1.70266127679497	445.062469482422	2.01699995994568
1.78866391070187	383.45361328125	2.11700010299683
1.87353487126529	214.168701171875	2.21700000762939
1.95804866962135	152.376953125	2.31699991226196
2.04208586364985	97.6420593261719	2.41700005531311
2.12665903382003	82.5026626586914	2.51699995994568
2.2123041562736	77.5996322631836	2.61700010299683
2.29663914069533	73.7081756591797	2.71700000762939
2.38121231086552	74.1451187133789	2.81699991226196
2.4647731333971	74.073860168457	2.91700005531311
2.550597069785	74.5529022216797	3.01699995994568
2.63546803034842	73.8276519775391	3.11700010299683
2.71956482902169	67.1779479980469	3.21700000762939
2.80378060415387	67.2867736816406	3.31699991226196
2.88805621676147	67.8418579101563	3.41700005531311
2.97471391968429	67.9497833251953	3.51699995994568
3.05904890410602	67.5436096191406	3.61700010299683
3.14266909845173	67.7257461547852	3.71700000762939
3.22617031633854	67.1062927246094	3.81699991226196
3.31247062422335	67.1909332275391	3.91700005531311
3.39799677021801	59.6763038635254	4.01700019836426
3.48215317353606	59.077564239502	4.11700010299683
3.56624997220933	59.462215423584	4.21700000762939
3.64951277151704	59.807502746582	4.31699991226196
3.73646849766374	60.0448188781738	4.41699981689453
3.82133945822716	58.3991050720215	4.51700019836426
3.90561483800411	49.7987823486328	4.61700010299683
