DAQ: Crosshead, … - (Timed)   
Test: Fu_MTS EM Tension (Simplified)
Test Run: Test Run 37
Date: 9/25/2024 5:08:48 PM


Crosshead 	Load 	Time 
mm	N	sec
0.0904695116332732	49.4581260681152	0.118000000715256
0.17665080667939	109.47119140625	0.217999994754791
0.262593879597262	166.907623291016	0.317999988794327
0.347822235198691	221.472213745117	0.418000012636185
0.433169712778181	273.659942626953	0.51800000667572
0.517862034030259	322.831085205078	0.617999970912933
0.602613901719451	369.216186523438	0.717999994754791
0.686412851791829	412.022766113281	0.818000018596649
0.771998602431267	453.260314941406	0.917999982833862
0.857107806950808	490.223907470703	1.01800000667572
0.941740581765771	520.546569824219	1.11800003051758
1.02583738043904	536.288757324219	1.21800005435944
1.11064873635769	530.612121582031	1.317999958992
1.19557930156589	515.188354492188	1.41799998283386
1.28068856429309	503.01708984375	1.51800000667572
1.36544043198228	492.873199462891	1.61800003051758
1.44876295235008	483.107269287109	1.71800005435944
1.53464649338275	476.38037109375	1.817999958992
1.61880278028548	466.348266601563	1.91799998283386
1.70403113588691	452.876525878906	2.01799988746643
1.78848521318287	427.074798583984	2.11800003051758
1.8721055239439	394.466949462891	2.21799993515015
1.95786985568702	362.244537353516	2.31800007820129
2.04250263050199	316.489654541016	2.41799998283386
2.12743319571018	218.487640380859	2.51799988746643
2.21200636588037	129.536636352539	2.61800003051758
2.29640095494688	94.0739135742188	2.71799993515015
2.38079554401338	82.1226577758789	2.81800007820129
2.46620248071849	71.4587860107422	2.91799998283386
2.55018007010221	59.7081604003906	3.01799988746643
2.63469386845827	54.200122833252	3.11800003051758
2.6482732500881	52.6999206542969	3.1340000629425
