DAQ: Crosshead, … - (Timed)   
Test: Fu_MTS EM Tension (Simplified)
Test Run: Test Run 47
Date: 10/16/2024 5:29:48 PM


Crosshead 	Load 	Time 
mm	N	sec
0.0860621803440154	30.2853469848633	0.112999998033047
0.172362590092234	64.2727584838867	0.212999999523163
0.258305663010105	97.3665618896484	0.312999993562698
0.343295774655417	129.411758422852	0.412999987602234
0.42882192065008	161.664367675781	0.513000011444092
0.513573817443103	194.27458190918	0.612999975681305
0.598444836214185	225.775253295898	0.712999999523163
0.683018064592034	257.190124511719	0.813000023365021
0.767769932281226	289.006744384766	0.912999987602234
0.852760043926537	320.656341552734	1.01300001144409
0.9364994475618	349.199096679688	1.11300003528595
1.0223233839497	377.829772949219	1.21300005912781
1.10647967085242	400.019744873047	1.31299996376038
1.19152932893485	416.371459960938	1.41299998760223
1.27628131303936	428.486267089844	1.51300001144409
1.36073539033532	439.122680664063	1.61300003528595
1.44584465306252	448.224761962891	1.71300005912781
1.52982224244624	453.738555908203	1.81299996376038
1.61493150517344	453.797241210938	1.91299998760223
1.69896869920194	446.305603027344	2.01300001144409
1.78443524055183	439.938323974609	2.11299991607666
1.8692467128858	433.596649169922	2.21300005912781
1.95280741900206	428.441528320313	2.31299996376038
2.03809537924826	425.004638671875	2.41300010681152
2.12284713052213	421.809814453125	2.51300001144409
2.20795650966465	418.770416259766	2.61299991607666
2.29241047054529	415.752807617188	2.71300005912781
2.37620947882533	412.558776855469	2.81299996376038
2.46143783442676	409.751800537109	2.91300010681152
2.54624942317605	406.756805419922	3.01300001144409
2.63123936019838	403.213287353516	3.11299991607666
2.7152169495821	397.359161376953	3.21300005912781
2.79979035258293	391.185089111328	3.31299996376038
2.88466131314635	378.695953369141	3.41300010681152
2.96988966874778	348.393615722656	3.51300001144409
3.05452244356275	282.658020019531	3.61299991607666
3.13439057208598	9.136887550354	3.70799994468689
