DAQ: Crosshead, … - (Timed)   
Test: MTS EM Tension (Simplified)
Test Run: Test Run 04
Date: 7/1/2024 2:29:51 PM


Crosshead 	Load 	Time 
mm	N	sec
0.0861812950461172	32.2118606567383	0.112000003457069
0.171945677720942	60.3481674194336	0.211999997496605
0.258007872616872	101.528297424316	0.312000006437302
0.343891355441883	146.99787902832	0.412000000476837
0.428762374212965	189.466537475586	0.512000024318695
0.513573817443103	233.47785949707	0.611999988555908
0.596836733166128	275.411773681641	0.712000012397766
0.683375401422381	321.029968261719	0.811999976634979
0.768246420193464	365.188079833984	0.912000000476837
0.852879195008427	409.037414550781	1.01199996471405
0.937333272304386	451.385711669922	1.11199998855591
1.02113222237676	491.689300537109	1.21200001239777
1.10719434451312	529.14208984375	1.31200003623962
1.19170802645385	558.715515136719	1.41199994087219
1.27616210374981	579.474060058594	1.51199996471405
1.36019929777831	586.740783691406	1.61199998855591
1.40665506478399	-76.3529510498047	1.66700005531311
