DAQ: Crosshead, … - (Timed)   
Test: MTS EM Tension (Simplified)
Test Run: Test Run 15
Date: 7/22/2024 1:19:54 PM


Crosshead 	Load 	Time 
mm	N	sec
0.0876702615641989	60.6664276123047	0.114000000059605
0.173851556610316	98.1050338745117	0.214000001549721
0.259437278145924	148.58772277832	0.314000010490417
0.344427389791235	197.455764770508	0.414000004529953
0.429417501436546	245.484100341797	0.513999998569489
0.514348095748574	293.0439453125	0.614000022411346
0.599040417000651	340.404937744141	0.71399998664856
0.683792284689844	387.039611816406	0.814000010490417
0.768246420193464	432.229431152344	0.913999974727631
0.85317698540166	476.341461181641	1.01400005817413
0.938107550609857	518.985656738281	1.1139999628067
1.02279987186193	559.461975097656	1.21399998664856
1.10767083242536	596.726684570313	1.31400001049042
1.19188672397286	621.410949707031	1.41400003433228
1.27669819630682	567.300720214844	1.51400005817413
1.30612007342279	-67.5256271362305	1.54799997806549
