DAQ: Crosshead, … - (Timed)   
Test: Fu_MTS EM Tension (Simplified)
Test Run: Test Run 34
Date: 9/13/2024 1:52:52 PM


Crosshead 	Load 	Time 
mm	N	sec
0.0890401061042212	46.3859558105469	0.11599999666214
0.175161840161309	105.499244689941	0.216000005602837
0.260926230112091	160.943984985352	0.316000014543533
0.346214161254466	214.105606079102	0.416000008583069
0.431204272899777	263.983184814453	0.515999972820282
0.516134838107973	310.528442382813	0.61599999666214
0.600946310441941	352.073913574219	0.716000020503998
0.685579027049243	389.953369140625	0.815999984741211
0.770330952946097	425.167877197266	0.916000008583069
0.854904181323946	457.06640625	1.01600003242493
0.939894292969257	482.046752929688	1.11600005626678
1.02464621886611	492.444000244141	1.21599996089935
1.10915978439152	495.578704833984	1.31599998474121
1.19385216385126	498.247344970703	1.41600000858307
1.27806805539876	499.467926025391	1.51600003242493
1.36341550387442	500.664581298828	1.61600005626678
1.44804827868938	499.873687744141	1.71599996089935
1.53250235598534	498.413787841797	1.81599998474121
1.61713513080031	496.911285400391	1.91600000858307
1.70147011522204	495.564666748047	2.01600003242493
1.7869962612167	493.799530029297	2.1159999370575
1.87156943138689	490.958984375	2.21600008010864
1.95620232261717	488.342315673828	2.31599998474121
2.0394055172801	484.570465087891	2.41599988937378
2.12552724406123	483.389434814453	2.51600003242493
2.2103984374553	479.721221923828	2.6159999370575
2.29485239833593	474.916015625	2.71600008010864
2.37936619669199	469.100982666016	2.81599998474121
2.46286718174815	460.201354980469	2.91599988937378
2.54922732710838	450.548370361328	3.01600003242493
2.63386010192335	432.599548339844	3.1159999370575
2.71843327209353	407.191467285156	3.21600008010864
2.80288723297417	373.239501953125	3.31599998474121
2.88716284558177	340.156066894531	3.41599988937378
2.97268899157643	303.554107666016	3.51600003242493
3.05726216174662	234.344924926758	3.6159999370575
3.14165675081313	149.594207763672	3.71600008010864
3.22521734051406	104.416358947754	3.81599998474121
3.31062427721918	82.8258972167969	3.91599988937378
3.39597184211016	72.5250473022461	4.01599979400635
3.48024722188711	64.6365432739258	4.11600017547607
3.56440362520516	60.1834678649902	4.21600008010864
3.64421214908361	49.9815826416016	4.31199979782104
